id,price
0,748.0685374637691
1,5912.974412241895
2,5656.233550854497
3,1122.224235483773
4,3256.4418925881864
5,504.86582264161177
6,1467.2213321657841
7,957.4805272759103
8,8171.296457173249
9,619.4669137216965
10,619.1605354070508
11,3773.426771569999
12,5476.460824763704
13,9859.807035717191
14,691.3951080497678
15,6988.5034993252075
16,6398.25335273173
17,5485.678731680288
18,8586.8637327837
19,2172.0028726997743
20,464.6640821052191
21,715.8343060329513
22,3265.5101410315297
23,2488.205091664659
24,1070.3952358502743
25,3206.0789877055804
26,506.00518215687123
27,1861.526542978243
28,1032.4521837608663
29,504.2901238037399
30,5333.704710390649
31,5884.444232932176
32,2317.086233911453
33,8240.305156553182
34,685.4532567634611
35,16493.739091266096
36,692.8663959301127
37,9951.52047636618
38,968.4719979936896
39,1005.3985268880716
40,1628.37546636174
41,4153.543188666361
42,12639.121396387212
43,2426.958700896177
44,8233.664226287976
45,1076.8321696430694
46,5921.447447690376
47,2600.383948619515
48,1124.8749501114762
49,14494.142012618115
50,3207.593201508591
51,12854.354043510133
52,1287.9500183468826
53,3253.713750218446
54,8633.945464186923
55,9430.245190058451
56,1317.2304466223916
57,651.4618412259969
58,2896.399328133077
59,8443.659144121919
60,5906.656958195867
61,17393.015184520344
62,596.9643504396972
63,9558.312713547904
64,4812.953339798662
65,3215.208140360246
66,756.502947718806
67,783.5827654094384
68,9886.318955624025
69,2673.904337935365
70,6691.612877403087
71,4055.7810609618464
72,1723.0985384855148
73,2735.825132010069
74,9136.969012486126
75,3822.0702522938964
76,13652.961947390813
77,7527.241406704753
78,15187.01015322249
79,5930.936701591476
80,4840.599091358721
81,15701.098707100686
82,5161.339089383636
83,8216.442403604557
84,994.4366989744275
85,2155.4938944275705
86,2002.0271879770398
87,3153.9182888171717
88,9790.304487560683
89,8816.614354986847
90,635.2464745454771
91,3163.6583401838343
92,3979.67268957898
93,774.0526097941644
94,9359.574379882932
95,5475.860066750791
96,5545.4013195931875
97,1313.0286702147346
98,778.7337487061245
99,792.7440037866712
100,2513.7530727765766
101,17156.667654653364
102,4067.6017122475305
103,1715.7913804264172
104,804.9467098818074
